id,darija,translit_darija,fr,module,msa,translit_msa,notes
cmo8hyi6k00dj4ey1lye4tqa7,بَاب,bab,porte,Sanaa - Vocabulaire — Maison,بَاب,bāb,
cmo8hyi6t00e24ey1rnsw1j05,بَرْدَعَة,brda3a,coussin,Sanaa - Vocabulaire — Maison,وِسَادَة,wisāda,
cmo8hyi6t00e74ey1tdiurhrg,بْلَاكَار,placard,placard,Sanaa - Vocabulaire — Maison,خِزَانَةُ حَائِطٍ,khizānatu ḥāʾiṭin,
cmo8hyi6k00ds4ey1ucmyvdpm,بِيَّة,biyya,chambre,Sanaa - Vocabulaire — Maison,غُرْفَة,ghurfa,
cmo8hyi6k00du4ey152kes6qy,بِيت النُّعَاس,bit nna3as,chambre (variante),Sanaa - Vocabulaire — Maison,غُرْفَةُ النَّوْمِ,ghurfatu an-nawmi,
cmo8hyi6t00eb4ey1pj64xbfy,تِلْفَاز,tilfaz,télévision,Sanaa - Vocabulaire — Maison,تِلْفَاز,tilfāz,
cmo8hyi6t00e84ey10zzj8e2i,ثْلَاجَة,tlaja,frigo,Sanaa - Vocabulaire — Maison,ثَلَّاجَة,thallāja,
cmo8hyi6k00dm4ey1271f6e84,حَايْط,7ayT,mur,Sanaa - Vocabulaire — Maison,حَائِط,ḥāʾiṭ,
cmo8hyi6t00dx4ey11k2lh9bp,حَمَّام,7mmam,salle de bain,Sanaa - Vocabulaire — Maison,حَمَّام,ḥammām,
cmo8hyi6k00do4ey1y079tp1f,حُوش,7ouch,cour,Sanaa - Vocabulaire — Maison,فِنَاء,fināʾ,
cmo8hyi6t00e64ey1c7c9gl4n,خْزَانَة,khzana,armoire,Sanaa - Vocabulaire — Maison,خِزَانَة,khizāna,
cmo8hyi6k00di4ey14j37ykz9,دَار,dar,maison,Sanaa - Vocabulaire — Maison,دَار,dār,
cmo8hyi6t00e34ey1z3cbx9kr,زْرَابِي,zrabyi,tapis,Sanaa - Vocabulaire — Maison,سَجَاجِيد,sajājīd,
cmo8hyi6k00dp4ey1i9zj4yw9,سْطَح,sTa7,toit / terrasse,Sanaa - Vocabulaire — Maison,سَطْح,saṭḥ,
cmo8hyi6k00dk4ey1vk2ee2u9,سْقْف,sqf,plafond,Sanaa - Vocabulaire — Maison,سَقْف,saqf,
cmo8hyi6k00dl4ey12ugzod8x,شَرْجَم,cherjm,fenêtre,Sanaa - Vocabulaire — Maison,نَافِذَة,nāfidha,
cmo8hyi6k00dh4ey1ucvwopjl,شُقَّة,choqqa,appartement,Sanaa - Vocabulaire — Maison,شُقَّة,shuqqa,
cmo8hyi6k00dq4ey1lv5yql14,صَالَة,sala,salon,Sanaa - Vocabulaire — Maison,صَالَة,ṣāla,
cmo8hyi6k00dr4ey1m65gxhkm,صَالُون,salon,salon (variante),Sanaa - Vocabulaire — Maison,صَالُون,ṣālūn,
cmo8hyi6t00ed4ey1ti6m5ss9,ضَوْ,daw,lumière,Sanaa - Vocabulaire — Maison,ضَوْء,ḍawʾ,
cmo8hyi6t00e54ey14pchyyvu,طَابْلَة,tabla,table,Sanaa - Vocabulaire — Maison,طَاوِلَة,ṭāwila,
cmo8hyi6t00dy4ey1y1lkmbwn,طْوَالِيط,twalit,toilettes,Sanaa - Vocabulaire — Maison,مِرْحَاض,mirḥāḍ,
cmo8hyi6k00dt4ey1iku315qs,غُرْفَة النُّوم,ghorfa nnoum,chambre (variante),Sanaa - Vocabulaire — Maison,غُرْفَةُ النَّوْمِ,ghurfatu an-nawmi,
cmo8hyi6t00e04ey1d7302ddo,فْرَاش,frach,lit / matelas,Sanaa - Vocabulaire — Maison,فِرَاش,firāsh,
cmo8hyi6t00e94ey13v2xpzut,فُور,for,four,Sanaa - Vocabulaire — Maison,فُرْن,furn,
cmo8hyi6t00ef4ey1zzvma208,قْفْل,qfl,cadenas,Sanaa - Vocabulaire — Maison,قُفْل,qufl,
cmo8hyi6t00e44ey1wf71idfw,كُرَّاسَة,korrassa,chaise,Sanaa - Vocabulaire — Maison,كُرْسِيّ,kursiyy,
cmo8hyi6k00dv4ey107bbo5pe,كُوزِينَة,kouzina,cuisine,Sanaa - Vocabulaire — Maison,مَطْبَخ,maṭbakh,
cmo8hyi6t00ea4ey1urhfbjpf,مَاكِينَة دْيَال الصَّابُون,makina dyal Ssaboun,machine à laver,Sanaa - Vocabulaire — Maison,غَسَّالَة,ghassāla,
cmo8hyi6t00e14ey103i5bb6j,مْخَدَّة,mkheda,oreiller,Sanaa - Vocabulaire — Maison,مِخَدَّة,mikhadda,
cmo8hyi6t00ec4ey14nkx8jpq,مْرَايَة,mraya,miroir,Sanaa - Vocabulaire — Maison,مِرْآة,mirʾāh,
cmo8hyi6t00dz4ey1vnko0nyo,مِرْحَاض,mr7aD,toilettes (variante),Sanaa - Vocabulaire — Maison,مِرْحَاض,mirḥāḍ,
cmo8hyi6t00dw4ey1qts0dbn8,مَطْبَخ,maTbakh,cuisine (variante),Sanaa - Vocabulaire — Maison,مَطْبَخ,maṭbakh,
cmo8hyi6t00ee4ey1lrhc9htm,مْفْتَاح,mfta7,clé,Sanaa - Vocabulaire — Maison,مِفْتَاح,miftāḥ,
cmo8hyi5s00344ey1e8js9x58,أَرْنَب,arnab,lapin,Tlemcen — Ouazzane  - Vocabulaire — Animaux,أَرْنَب,arnab,
cmo8hyi5s002v4ey1xuilcqs3,أَسَد,asad,lion,Tlemcen — Ouazzane  - Vocabulaire — Animaux,أَسَد,asad,
cmo8hyi5s00334ey1ygq6sk2a,بَطَّة,baTTa,canard,Tlemcen — Ouazzane  - Vocabulaire — Animaux,بَطَّة,baṭṭa,
cmo8hyi56002m4ey181cwep62,بْقْرَة,bqra,vache,Tlemcen — Ouazzane  - Vocabulaire — Animaux,بَقَرَة,baqara,
cmo8hyi5s002z4ey135iwyqo8,ثَعْلَب,tha3lab,renard,Tlemcen — Ouazzane  - Vocabulaire — Animaux,ثَعْلَب,thaʿlab,
cmo8hyi56002p4ey1gfaiew0z,جْمَل,jmel,chameau,Tlemcen — Ouazzane  - Vocabulaire — Animaux,جَمَل,jamal,
cmo8hyi56002l4ey1sz9nil5l,حْصَان,7san,cheval,Tlemcen — Ouazzane  - Vocabulaire — Animaux,حِصَان,ḥiṣān,
cmo8hyi5s00324ey1pqd1jn9z,حْيَة,7ya,serpent,Tlemcen — Ouazzane  - Vocabulaire — Animaux,حَيَّة,ḥayya,
cmo8hyi56002i4ey1heknauq7,حَيَوَان,7ayawan,animal,Tlemcen — Ouazzane  - Vocabulaire — Animaux,حَيَوَان,ḥayawān,
cmo8hyi56002n4ey1kupjmrly,خْرُوف,khrouf,mouton,Tlemcen — Ouazzane  - Vocabulaire — Animaux,خَرُوف,kharūf,
cmo8hyi56002r4ey16tvvlcli,دْجَاجَة,djaja,poule,Tlemcen — Ouazzane  - Vocabulaire — Animaux,دَجَاجَة,dajāja,
cmo8hyi56002q4ey1hafetia1,دِيك,dik,coq,Tlemcen — Ouazzane  - Vocabulaire — Animaux,دِيك,dīk,
cmo8hyi5s00304ey1ginqlddz,ذِئْب,di2b,loup,Tlemcen — Ouazzane  - Vocabulaire — Animaux,ذِئْب,dhiʾb,
cmo8hyi5s002s4ey1f76q1t3i,سْمْكَة,smka,poisson,Tlemcen — Ouazzane  - Vocabulaire — Animaux,سَمَكَة,samaka,
cmo8hyi5s00314ey120ekv27j,ضْفْدَع,Dfda3,grenouille,Tlemcen — Ouazzane  - Vocabulaire — Animaux,ضِفْدَع,ḍifdaʿ,
cmo8hyi5s002t4ey15s1jo5er,عْصْفُور,3sfor,oiseau,Tlemcen — Ouazzane  - Vocabulaire — Animaux,عُصْفُور,ʿuṣfūr,
cmo8hyi5s002w4ey1vpoikdn4,فِيل,fil,éléphant,Tlemcen — Ouazzane  - Vocabulaire — Animaux,فِيل,fīl,
cmo8hyi5s002y4ey1d9a4e999,قْرْد,qerd,singe,Tlemcen — Ouazzane  - Vocabulaire — Animaux,قِرْد,qird,
cmo8hyi56002k4ey1nwuteflg,قَطّ,qeTT,chat,Tlemcen — Ouazzane  - Vocabulaire — Animaux,قِطّ,qiṭṭ,
cmo8hyi56002j4ey1lzg7wof5,كَلْب,kelb,chien,Tlemcen — Ouazzane  - Vocabulaire — Animaux,كَلْب,kalb,
cmo8hyi56002o4ey1uijxtgc3,مَاعَز,ma3z,chèvre,Tlemcen — Ouazzane  - Vocabulaire — Animaux,مَاعِز,māʿiz,
cmo8hyi5s002u4ey17zpine0g,نْحْلَة,n7la,abeille,Tlemcen — Ouazzane  - Vocabulaire — Animaux,نَحْلَة,naḥla,
cmo8hyi5s002x4ey1w34bzrsf,نْمَر,nmr,tigre,Tlemcen — Ouazzane  - Vocabulaire — Animaux,نَمِر,namir,
cmo8hyi62006y4ey1qwtwomqi,بُرْتْقَال,bortoqal,orange,Tripoli — Saidia  - Vocabulaire — Nourriture,بُرْتُقَال,burtuqāl,
cmo8hyi62007b4ey12np1xfva,بَصْلَة,bSla,oignon,Tripoli — Saidia  - Vocabulaire — Nourriture,بَصَلَة,baṣala,
cmo8hyi6200794ey1ld1ttmb4,بْطَاطَا,bTata,pomme de terre,Tripoli — Saidia  - Vocabulaire — Nourriture,بَطَاطَا,baṭāṭā,
cmo8hyi62006x4ey1xdrforhf,تْفَّاح,tffah,pomme,Tripoli — Saidia  - Vocabulaire — Nourriture,تُفَّاح,tuffāḥ,
cmo8hyi62007c4ey1vck85gnc,ثُومَة,toma,ail,Tripoli — Saidia  - Vocabulaire — Nourriture,ثُوم,thūm,
cmo8hyi61006q4ey1xvnur3z8,جْبْن,jben,fromage,Tripoli — Saidia  - Vocabulaire — Nourriture,جُبْن,jubn,
cmo8hyi6200734ey1gf7nwe8f,حْرِيرَة,7rira,soupe marocaine,Tripoli — Saidia  - Vocabulaire — Nourriture,حَرِيرَة,ḥarīra,soupe marocaine
cmo8hyi61006n4ey1gyib5zcq,حْلِيب,7lib,lait,Tripoli — Saidia  - Vocabulaire — Nourriture,حَلِيب,ḥalīb,
cmo8hyi62006u4ey1ifak0f7v,حُوت,7out,poisson (variante),Tripoli — Saidia  - Vocabulaire — Nourriture,سَمَك,samak,
cmo8hyi61006k4ey1jgn1plnr,خْبْز,khobz,pain,Tripoli — Saidia  - Vocabulaire — Nourriture,خُبْز,khubz,
cmo8hyi62006v4ey1bgtstk8o,خْضْرَة,khodra,légumes,Tripoli — Saidia  - Vocabulaire — Nourriture,خُضْرَوَات,khuḍrawāt,
cmo8hyi62007a4ey18cjfhysz,خِيزُو,khizo,carotte,Tripoli — Saidia  - Vocabulaire — Nourriture,جَزَر,jazar,
cmo8hyi61006t4ey196fdrrqp,دْجَاج,djaj,poulet,Tripoli — Saidia  - Vocabulaire — Nourriture,دَجَاج,dajāj,
cmo8hyi62007d4ey1wtp44s97,رُوز,roz,riz,Tripoli — Saidia  - Vocabulaire — Nourriture,أَرُزّ,aruzz,
cmo8hyi61006p4ey1bn95x5f8,زْبْدَة,zebda,beurre,Tripoli — Saidia  - Vocabulaire — Nourriture,زُبْدَة,zubda,
cmo8hyi6200784ey1zn1umoa3,زِيت,zit,huile,Tripoli — Saidia  - Vocabulaire — Nourriture,زَيْت,zayt,
cmo8hyi6200774ey18h6tiyf3,سُكَّر,sokkar,diabète,Tripoli — Saidia  - Vocabulaire — Nourriture,سُكَّر,sukkar,fr dit 'diabète' ; traduit comme 'sucre'
cmo8hyi61006s4ey10h10lyyb,سْمَك,smak,poisson,Tripoli — Saidia  - Vocabulaire — Nourriture,سَمَك,samak,
cmo8hyi61006m4ey1s86jlmim,شَاي,chay,thé,Tripoli — Saidia  - Vocabulaire — Nourriture,شَاي,shāy,
cmo8hyi6200754ey1axlcml1w,شُرْبَة,chorba,soupe,Tripoli — Saidia  - Vocabulaire — Nourriture,شُورْبَة,shūrba,
cmo8hyi6200724ey1hurl0l8b,طَاجِين,tajin,tajine,Tripoli — Saidia  - Vocabulaire — Nourriture,طَاجِين,ṭājīn,
cmo8hyi62007e4ey11hpm8v3h,عْجَائِن,3jayn,pâtes,Tripoli — Saidia  - Vocabulaire — Nourriture,عَجَائِن,ʿajāʾin,
cmo8hyi6200704ey1vk2imqzg,عْصِير,3sir,jus,Tripoli — Saidia  - Vocabulaire — Nourriture,عَصِير,ʿaṣīr,
cmo8hyi62006w4ey1592vuiqm,فَاكْهَة,fakiha,fruits,Tripoli — Saidia  - Vocabulaire — Nourriture,فَاكِهَة,fākiha,
cmo8hyi61006o4ey1lezpd5sn,قَهْوَة,qahwa,café,Tripoli — Saidia  - Vocabulaire — Nourriture,قَهْوَة,qahwa,
cmo8hyi6200714ey1cttxb98e,كْسْكْسُو,kseksou,couscous,Tripoli — Saidia  - Vocabulaire — Nourriture,كُسْكُس,kuskus,
cmo8hyi61006r4ey1ncu9p6x1,لْحَم,l7em,viande,Tripoli — Saidia  - Vocabulaire — Nourriture,لَحْم,laḥm,
cmo8hyi61006l4ey1z2a0nzbj,مَاء,ma,eau,Tripoli — Saidia  - Vocabulaire — Nourriture,مَاء,māʾ,
cmo8hyi6200744ey19dfn15vk,مَاكْلَة,makla,nourriture,Tripoli — Saidia  - Vocabulaire — Nourriture,طَعَام,ṭaʿām,
cmo8hyi6200764ey10grmt2t5,مْلْح,mel7,sel,Tripoli — Saidia  - Vocabulaire — Nourriture,مِلْح,milḥ,
cmo8hyi62006z4ey1kcz9bmmw,مُوز,muz,banane,Tripoli — Saidia  - Vocabulaire — Nourriture,مَوْز,mawz,
cmo8hyi5t00514ey1ufmf3xx5,بْشْوِيَة,bchwiya,lentement,Tunis - Vocabulaire — Directions,بِبُطْءٍ,bi-buṭʾin,
cmo8hyi5t004u4ey1h8m1ya3u,تْمَا,tma,là-bas,Tunis - Vocabulaire — Directions,هُنَاكَ,hunāka,
cmo8hyi5t00594ey1tvv5rqqr,خْرَج,khrej,sortir,Tunis - Vocabulaire — Directions,خَرَجَ,kharaja,
cmo8hyi5t00574ey1vk3bidh5,دْخَل,dkhel,entrer,Tunis - Vocabulaire — Directions,دَخَلَ,dakhala,
cmo8hyi5t00524ey1wnumc6gm,دْغِيَّة,dghiyya,vite / rapidement,Tunis - Vocabulaire — Directions,بِسُرْعَةٍ,bi-surʿatin,
cmo8hyi5t00564ey12z9zt0t1,دَوَّر,dwwr,tourner,Tunis - Vocabulaire — Directions,اِنْعَطَفَ,inʿaṭafa,
cmo8hyi5t00554ey129twzamu,رْجَع,rja3,revenir / retourner,Tunis - Vocabulaire — Directions,رَجَعَ,rajaʿa,
cmo8hyi5t00544ey1e7ec7i3k,زِيد,zid,avancer / continuer,Tunis - Vocabulaire — Directions,تَقَدَّمْ,taqaddam,
cmo8hyi5t00584ey1r2jal2iu,شَدّ الطْرِيق,ched Triq,prendre la route,Tunis - Vocabulaire — Directions,سَلَكَ الطَّرِيقَ,salaka aṭ-ṭarīqa,
cmo8hyi5t004z4ey1zgn2dgrb,عْلَى اليْسَار,3la lisar,à gauche,Tunis - Vocabulaire — Directions,إِلَى اليَسَارِ,ilā al-yasāri,
cmo8hyi5t004x4ey1l0x8wrqa,عْلَى اليْمِين,3la limin,à droite,Tunis - Vocabulaire — Directions,إِلَى اليَمِينِ,ilā al-yamīni,
cmo8hyi5t004y4ey1brirs8l0,فُوق,foq,sur / au-dessus,Tunis - Vocabulaire — Directions,فَوْقَ,fawqa,
cmo8hyi5t004s4ey1xlu4ixex,فِين,fin,où,Tunis - Vocabulaire — Directions,أَيْنَ,ayna,
cmo8hyi5t004v4ey1ryztvvaa,قْدَّام,qddam,devant,Tunis - Vocabulaire — Directions,أَمَامَ,amāma,
cmo8hyi5t00504ey104n6xweg,لْتْحَت,lt7t,en dessous,Tunis - Vocabulaire — Directions,تَحْتَ,taḥta,
cmo8hyi5t004w4ey1si95qkr5,لُور,lour,derrière,Tunis - Vocabulaire — Directions,خَلْفَ,khalfa,
cmo8hyi5t004t4ey1ovroqst3,هْنَا,hna,ici,Tunis - Vocabulaire — Directions,هُنَا,hunā,
cmo8hyi5t00534ey1g9sqcjba,وْقَف,wqef,se lever / se tenir debout / s'arrêter,Tunis - Vocabulaire — Directions,وَقَفَ,waqafa,
cmo8hyi7400iy4ey14g6xwbbq,تْمَنْتَاش,tmntach,dix-huit,,ثَمَانِيَةَ عَشَرَ,thamāniyata ʿashara,
cmo8hyi7400iv4ey1g2j2kbm8,خَمْسَة,khmsa,cinq,,خَمْسَة,khamsa,
cmo8hyi7400ix4ey1svohw4ba,خَمْسْتَاش,khmstach,quinze,,خَمْسَةَ عَشَرَ,khamsata ʿashara,
cmo8hyi7400iw4ey11c61t2b3,سْتَّة,setta,six,,سِتَّة,sitta,
